sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,quantity_y,description,price
4762,954,586,100,3,300,Jacket,Bomber,S,indigo,41,"A indigo coloured, S sized, Bomber Jacket",100.0
205,44,368,94,2,188,Shirt,Henley,L,green,41,"A green coloured, L sized, Henley Shirt",94.0
2344,476,368,94,2,188,Shirt,Henley,L,green,41,"A green coloured, L sized, Henley Shirt",94.0
4268,850,368,94,2,188,Shirt,Henley,L,green,41,"A green coloured, L sized, Henley Shirt",94.0
206,44,1127,102,2,204,Trousers,Cargo Pants,M,orange,51,"A orange coloured, M sized, Cargo Pants Trousers",102.0
957,196,1127,102,1,102,Trousers,Cargo Pants,M,orange,51,"A orange coloured, M sized, Cargo Pants Trousers",102.0
2704,542,1127,102,2,204,Trousers,Cargo Pants,M,orange,51,"A orange coloured, M sized, Cargo Pants Trousers",102.0
2767,554,1127,102,3,306,Trousers,Cargo Pants,M,orange,51,"A orange coloured, M sized, Cargo Pants Trousers",102.0
2892,578,1127,102,1,102,Trousers,Cargo Pants,M,orange,51,"A orange coloured, M sized, Cargo Pants Trousers",102.0
207,44,595,112,1,112,Jacket,Cardigan,XS,red,51,"A red coloured, XS sized, Cardigan Jacket",112.0
1484,303,595,112,2,224,Jacket,Cardigan,XS,red,51,"A red coloured, XS sized, Cardigan Jacket",112.0
2260,459,595,112,2,224,Jacket,Cardigan,XS,red,51,"A red coloured, XS sized, Cardigan Jacket",112.0
2777,556,595,112,2,224,Jacket,Cardigan,XS,red,51,"A red coloured, XS sized, Cardigan Jacket",112.0
4107,816,595,112,3,336,Jacket,Cardigan,XS,red,51,"A red coloured, XS sized, Cardigan Jacket",112.0
208,44,1076,93,1,93,Trousers,Joggers,S,indigo,56,"A indigo coloured, S sized, Joggers Trousers",93.0
2359,478,1076,93,2,186,Trousers,Joggers,S,indigo,56,"A indigo coloured, S sized, Joggers Trousers",93.0
3700,740,1076,93,2,186,Trousers,Joggers,S,indigo,56,"A indigo coloured, S sized, Joggers Trousers",93.0
3736,747,1076,93,2,186,Trousers,Joggers,S,indigo,56,"A indigo coloured, S sized, Joggers Trousers",93.0
4213,839,1076,93,2,186,Trousers,Joggers,S,indigo,56,"A indigo coloured, S sized, Joggers Trousers",93.0
4817,966,1076,93,1,93,Trousers,Joggers,S,indigo,56,"A indigo coloured, S sized, Joggers Trousers",93.0
209,44,704,119,1,119,Jacket,Trench Coat,XL,red,40,"A red coloured, XL sized, Trench Coat Jacket",119.0
848,176,704,119,1,119,Jacket,Trench Coat,XL,red,40,"A red coloured, XL sized, Trench Coat Jacket",119.0
3701,740,704,119,2,238,Jacket,Trench Coat,XL,red,40,"A red coloured, XL sized, Trench Coat Jacket",119.0
210,45,476,118,1,118,Jacket,Puffer,S,blue,76,"A blue coloured, S sized, Puffer Jacket",118.0
436,97,476,118,1,118,Jacket,Puffer,S,blue,76,"A blue coloured, S sized, Puffer Jacket",118.0
2603,521,476,118,3,354,Jacket,Puffer,S,blue,76,"A blue coloured, S sized, Puffer Jacket",118.0
211,45,705,119,3,357,Jacket,Trench Coat,XS,orange,69,"A orange coloured, XS sized, Trench Coat Jacket",119.0
884,182,705,119,2,238,Jacket,Trench Coat,XS,orange,69,"A orange coloured, XS sized, Trench Coat Jacket",119.0
3918,783,705,119,1,119,Jacket,Trench Coat,XS,orange,69,"A orange coloured, XS sized, Trench Coat Jacket",119.0
4459,890,705,119,3,357,Jacket,Trench Coat,XS,orange,69,"A orange coloured, XS sized, Trench Coat Jacket",119.0
212,45,1037,90,2,180,Trousers,Relaxed Leg,M,blue,72,"A blue coloured, M sized, Relaxed Leg Trousers",90.0
803,168,1037,90,3,270,Trousers,Relaxed Leg,M,blue,72,"A blue coloured, M sized, Relaxed Leg Trousers",90.0
1338,277,1037,90,3,270,Trousers,Relaxed Leg,M,blue,72,"A blue coloured, M sized, Relaxed Leg Trousers",90.0
1989,400,1037,90,2,180,Trousers,Relaxed Leg,M,blue,72,"A blue coloured, M sized, Relaxed Leg Trousers",90.0
4430,884,1037,90,2,180,Trousers,Relaxed Leg,M,blue,72,"A blue coloured, M sized, Relaxed Leg Trousers",90.0
213,45,345,109,3,327,Shirt,Mandarin Collar,XS,violet,52,"A violet coloured, XS sized, Mandarin Collar Shirt",109.0
425,96,345,109,2,218,Shirt,Mandarin Collar,XS,violet,52,"A violet coloured, XS sized, Mandarin Collar Shirt",109.0
819,170,345,109,1,109,Shirt,Mandarin Collar,XS,violet,52,"A violet coloured, XS sized, Mandarin Collar Shirt",109.0
4592,917,345,109,1,109,Shirt,Mandarin Collar,XS,violet,52,"A violet coloured, XS sized, Mandarin Collar Shirt",109.0
214,45,1253,112,2,224,Trousers,Tracksuit Bottoms,L,indigo,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",112.0
731,156,1253,112,1,112,Trousers,Tracksuit Bottoms,L,indigo,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",112.0
1024,211,1253,112,2,224,Trousers,Tracksuit Bottoms,L,indigo,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",112.0
1882,378,1253,112,2,224,Trousers,Tracksuit Bottoms,L,indigo,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",112.0
4181,833,1253,112,1,112,Trousers,Tracksuit Bottoms,L,indigo,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",112.0
4844,970,1253,112,3,336,Trousers,Tracksuit Bottoms,L,indigo,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",112.0
215,45,1258,112,1,112,Trousers,Tracksuit Bottoms,L,violet,45,"A violet coloured, L sized, Tracksuit Bottoms Trousers",112.0
1292,266,1258,112,2,224,Trousers,Tracksuit Bottoms,L,violet,45,"A violet coloured, L sized, Tracksuit Bottoms Trousers",112.0
2013,406,1258,112,3,336,Trousers,Tracksuit Bottoms,L,violet,45,"A violet coloured, L sized, Tracksuit Bottoms Trousers",112.0
4409,881,1258,112,1,112,Trousers,Tracksuit Bottoms,L,violet,45,"A violet coloured, L sized, Tracksuit Bottoms Trousers",112.0
216,46,666,113,3,339,Jacket,Parka,S,red,66,"A red coloured, S sized, Parka Jacket",113.0
1811,367,666,113,2,226,Jacket,Parka,S,red,66,"A red coloured, S sized, Parka Jacket",113.0
3171,639,666,113,1,113,Jacket,Parka,S,red,66,"A red coloured, S sized, Parka Jacket",113.0
3504,705,666,113,3,339,Jacket,Parka,S,red,66,"A red coloured, S sized, Parka Jacket",113.0
217,46,498,102,1,102,Jacket,Windbreaker,L,orange,68,"A orange coloured, L sized, Windbreaker Jacket",102.0
402,91,498,102,3,306,Jacket,Windbreaker,L,orange,68,"A orange coloured, L sized, Windbreaker Jacket",102.0
2286,464,498,102,2,204,Jacket,Windbreaker,L,orange,68,"A orange coloured, L sized, Windbreaker Jacket",102.0
2737,547,498,102,3,306,Jacket,Windbreaker,L,orange,68,"A orange coloured, L sized, Windbreaker Jacket",102.0
3090,622,498,102,2,204,Jacket,Windbreaker,L,orange,68,"A orange coloured, L sized, Windbreaker Jacket",102.0
219,47,664,93,2,186,Jacket,Coach,XL,violet,60,"A violet coloured, XL sized, Coach Jacket",93.0
935,192,664,93,1,93,Jacket,Coach,XL,violet,60,"A violet coloured, XL sized, Coach Jacket",93.0
1233,254,664,93,2,186,Jacket,Coach,XL,violet,60,"A violet coloured, XL sized, Coach Jacket",93.0
3687,737,664,93,2,186,Jacket,Coach,XL,violet,60,"A violet coloured, XL sized, Coach Jacket",93.0
4317,860,664,93,1,93,Jacket,Coach,XL,violet,60,"A violet coloured, XL sized, Coach Jacket",93.0
4456,890,664,93,2,186,Jacket,Coach,XL,violet,60,"A violet coloured, XL sized, Coach Jacket",93.0
221,47,777,91,1,91,Jacket,Pullover,M,orange,60,"A orange coloured, M sized, Pullover Jacket",91.0
1179,244,777,91,1,91,Jacket,Pullover,M,orange,60,"A orange coloured, M sized, Pullover Jacket",91.0
1253,259,777,91,3,273,Jacket,Pullover,M,orange,60,"A orange coloured, M sized, Pullover Jacket",91.0
1633,334,777,91,3,273,Jacket,Pullover,M,orange,60,"A orange coloured, M sized, Pullover Jacket",91.0
2138,430,777,91,1,91,Jacket,Pullover,M,orange,60,"A orange coloured, M sized, Pullover Jacket",91.0
3050,613,777,91,1,91,Jacket,Pullover,M,orange,60,"A orange coloured, M sized, Pullover Jacket",91.0
222,47,78,118,2,236,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
302,68,78,118,1,118,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
469,103,78,118,3,354,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
969,199,78,118,2,236,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
1138,235,78,118,2,236,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
1509,310,78,118,1,118,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
1521,312,78,118,2,236,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
2870,575,78,118,3,354,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
4320,861,78,118,2,236,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
4328,864,78,118,1,118,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
4367,872,78,118,1,118,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
4748,952,78,118,2,236,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
4945,989,78,118,2,236,Shirt,Flannel,L,orange,59,"A orange coloured, L sized, Flannel Shirt",118.0
223,47,1089,115,3,345,Trousers,Cropped,XL,red,78,"A red coloured, XL sized, Cropped Trousers",115.0
1543,315,1089,115,1,115,Trousers,Cropped,XL,red,78,"A red coloured, XL sized, Cropped Trousers",115.0
2641,528,1089,115,1,115,Trousers,Cropped,XL,red,78,"A red coloured, XL sized, Cropped Trousers",115.0
224,48,960,97,1,97,Trousers,Slim-Fit,XS,green,74,"A green coloured, XS sized, Slim-Fit Trousers",97.0
2090,420,960,97,3,291,Trousers,Slim-Fit,XS,green,74,"A green coloured, XS sized, Slim-Fit Trousers",97.0
2973,592,960,97,2,194,Trousers,Slim-Fit,XS,green,74,"A green coloured, XS sized, Slim-Fit Trousers",97.0
3322,669,960,97,1,97,Trousers,Slim-Fit,XS,green,74,"A green coloured, XS sized, Slim-Fit Trousers",97.0
4021,801,960,97,2,194,Trousers,Slim-Fit,XS,green,74,"A green coloured, XS sized, Slim-Fit Trousers",97.0
225,48,683,113,3,339,Jacket,Parka,L,green,55,"A green coloured, L sized, Parka Jacket",113.0
833,172,683,113,3,339,Jacket,Parka,L,green,55,"A green coloured, L sized, Parka Jacket",113.0
1104,226,683,113,2,226,Jacket,Parka,L,green,55,"A green coloured, L sized, Parka Jacket",113.0
4524,902,683,113,2,226,Jacket,Parka,L,green,55,"A green coloured, L sized, Parka Jacket",113.0
226,49,40,104,3,312,Shirt,Dress,XS,orange,58,"A orange coloured, XS sized, Dress Shirt",104.0
4176,831,40,104,2,208,Shirt,Dress,XS,orange,58,"A orange coloured, XS sized, Dress Shirt",104.0
227,49,1044,90,2,180,Trousers,Relaxed Leg,XL,indigo,58,"A indigo coloured, XL sized, Relaxed Leg Trousers",90.0
2369,480,1044,90,2,180,Trousers,Relaxed Leg,XL,indigo,58,"A indigo coloured, XL sized, Relaxed Leg Trousers",90.0
228,49,773,91,1,91,Jacket,Pullover,L,red,69,"A red coloured, L sized, Pullover Jacket",91.0
2107,423,773,91,2,182,Jacket,Pullover,L,red,69,"A red coloured, L sized, Pullover Jacket",91.0
2517,508,773,91,2,182,Jacket,Pullover,L,red,69,"A red coloured, L sized, Pullover Jacket",91.0
3819,763,773,91,3,273,Jacket,Pullover,L,red,69,"A red coloured, L sized, Pullover Jacket",91.0
229,50,457,118,3,354,Jacket,Puffer,M,red,62,"A red coloured, M sized, Puffer Jacket",118.0
1565,321,457,118,2,236,Jacket,Puffer,M,red,62,"A red coloured, M sized, Puffer Jacket",118.0
2525,509,457,118,2,236,Jacket,Puffer,M,red,62,"A red coloured, M sized, Puffer Jacket",118.0
2849,570,457,118,1,118,Jacket,Puffer,M,red,62,"A red coloured, M sized, Puffer Jacket",118.0
3058,614,457,118,1,118,Jacket,Puffer,M,red,62,"A red coloured, M sized, Puffer Jacket",118.0
3455,697,457,118,3,354,Jacket,Puffer,M,red,62,"A red coloured, M sized, Puffer Jacket",118.0
4714,945,457,118,1,118,Jacket,Puffer,M,red,62,"A red coloured, M sized, Puffer Jacket",118.0
230,50,339,109,1,109,Shirt,Mandarin Collar,XL,blue,71,"A blue coloured, XL sized, Mandarin Collar Shirt",109.0
2376,481,339,109,3,327,Shirt,Mandarin Collar,XL,blue,71,"A blue coloured, XL sized, Mandarin Collar Shirt",109.0
2412,489,339,109,1,109,Shirt,Mandarin Collar,XL,blue,71,"A blue coloured, XL sized, Mandarin Collar Shirt",109.0
3415,689,339,109,2,218,Shirt,Mandarin Collar,XL,blue,71,"A blue coloured, XL sized, Mandarin Collar Shirt",109.0
4966,993,339,109,1,109,Shirt,Mandarin Collar,XL,blue,71,"A blue coloured, XL sized, Mandarin Collar Shirt",109.0
231,50,1098,115,3,345,Trousers,Cropped,L,yellow,60,"A yellow coloured, L sized, Cropped Trousers",115.0
475,104,1098,115,2,230,Trousers,Cropped,L,yellow,60,"A yellow coloured, L sized, Cropped Trousers",115.0
1293,266,1098,115,1,115,Trousers,Cropped,L,yellow,60,"A yellow coloured, L sized, Cropped Trousers",115.0
2690,539,1098,115,3,345,Trousers,Cropped,L,yellow,60,"A yellow coloured, L sized, Cropped Trousers",115.0
3462,698,1098,115,2,230,Trousers,Cropped,L,yellow,60,"A yellow coloured, L sized, Cropped Trousers",115.0
3725,745,1098,115,3,345,Trousers,Cropped,L,yellow,60,"A yellow coloured, L sized, Cropped Trousers",115.0
4535,904,1098,115,3,345,Trousers,Cropped,L,yellow,60,"A yellow coloured, L sized, Cropped Trousers",115.0
232,50,1051,93,2,186,Trousers,Joggers,S,red,71,"A red coloured, S sized, Joggers Trousers",93.0
1167,241,1051,93,2,186,Trousers,Joggers,S,red,71,"A red coloured, S sized, Joggers Trousers",93.0
1236,256,1051,93,1,93,Trousers,Joggers,S,red,71,"A red coloured, S sized, Joggers Trousers",93.0
3661,734,1051,93,2,186,Trousers,Joggers,S,red,71,"A red coloured, S sized, Joggers Trousers",93.0
234,50,429,107,1,107,Jacket,Denim,XL,orange,79,"A orange coloured, XL sized, Denim Jacket",107.0
1177,244,429,107,3,321,Jacket,Denim,XL,orange,79,"A orange coloured, XL sized, Denim Jacket",107.0
3154,635,429,107,2,214,Jacket,Denim,XL,orange,79,"A orange coloured, XL sized, Denim Jacket",107.0
3822,763,429,107,2,214,Jacket,Denim,XL,orange,79,"A orange coloured, XL sized, Denim Jacket",107.0
4372,873,429,107,1,107,Jacket,Denim,XL,orange,79,"A orange coloured, XL sized, Denim Jacket",107.0
235,51,668,113,1,113,Jacket,Parka,L,red,73,"A red coloured, L sized, Parka Jacket",113.0
920,189,668,113,1,113,Jacket,Parka,L,red,73,"A red coloured, L sized, Parka Jacket",113.0
4251,846,668,113,2,226,Jacket,Parka,L,red,73,"A red coloured, L sized, Parka Jacket",113.0
236,51,968,97,3,291,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
254,56,968,97,2,194,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
842,175,968,97,3,291,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
1877,377,968,97,1,97,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
1914,383,968,97,1,97,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
2451,497,968,97,1,97,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
2779,556,968,97,3,291,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
2799,559,968,97,2,194,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
2874,576,968,97,2,194,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
3150,634,968,97,1,97,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
238,52,491,102,3,306,Jacket,Windbreaker,S,red,54,"A red coloured, S sized, Windbreaker Jacket",102.0
2174,438,491,102,2,204,Jacket,Windbreaker,S,red,54,"A red coloured, S sized, Windbreaker Jacket",102.0
2438,494,491,102,1,102,Jacket,Windbreaker,S,red,54,"A red coloured, S sized, Windbreaker Jacket",102.0
2598,521,491,102,3,306,Jacket,Windbreaker,S,red,54,"A red coloured, S sized, Windbreaker Jacket",102.0
3061,615,491,102,3,306,Jacket,Windbreaker,S,red,54,"A red coloured, S sized, Windbreaker Jacket",102.0
239,52,1101,115,3,345,Trousers,Cropped,S,green,71,"A green coloured, S sized, Cropped Trousers",115.0
1942,390,1101,115,3,345,Trousers,Cropped,S,green,71,"A green coloured, S sized, Cropped Trousers",115.0
2941,586,1101,115,2,230,Trousers,Cropped,S,green,71,"A green coloured, S sized, Cropped Trousers",115.0
4933,987,1101,115,2,230,Trousers,Cropped,S,green,71,"A green coloured, S sized, Cropped Trousers",115.0
240,52,1141,102,1,102,Trousers,Cargo Pants,S,blue,63,"A blue coloured, S sized, Cargo Pants Trousers",102.0
1406,289,1141,102,1,102,Trousers,Cargo Pants,S,blue,63,"A blue coloured, S sized, Cargo Pants Trousers",102.0
1624,331,1141,102,2,204,Trousers,Cargo Pants,S,blue,63,"A blue coloured, S sized, Cargo Pants Trousers",102.0
1830,370,1141,102,1,102,Trousers,Cargo Pants,S,blue,63,"A blue coloured, S sized, Cargo Pants Trousers",102.0
2031,409,1141,102,2,204,Trousers,Cargo Pants,S,blue,63,"A blue coloured, S sized, Cargo Pants Trousers",102.0
2064,416,1141,102,3,306,Trousers,Cargo Pants,S,blue,63,"A blue coloured, S sized, Cargo Pants Trousers",102.0
241,52,14,96,2,192,Shirt,Oxford Cloth,XL,yellow,50,"A yellow coloured, XL sized, Oxford Cloth Shirt",96.0
2216,447,14,96,2,192,Shirt,Oxford Cloth,XL,yellow,50,"A yellow coloured, XL sized, Oxford Cloth Shirt",96.0
242,53,825,117,3,351,Jacket,Shearling,XS,blue,62,"A blue coloured, XS sized, Shearling Jacket",117.0
243,53,56,104,1,104,Shirt,Dress,S,blue,46,"A blue coloured, S sized, Dress Shirt",104.0
3365,677,56,104,1,104,Shirt,Dress,S,blue,46,"A blue coloured, S sized, Dress Shirt",104.0
3456,697,56,104,2,208,Shirt,Dress,S,blue,46,"A blue coloured, S sized, Dress Shirt",104.0
4160,828,56,104,2,208,Shirt,Dress,S,blue,46,"A blue coloured, S sized, Dress Shirt",104.0
244,53,92,118,1,118,Shirt,Flannel,M,blue,73,"A blue coloured, M sized, Flannel Shirt",118.0
1342,278,92,118,3,354,Shirt,Flannel,M,blue,73,"A blue coloured, M sized, Flannel Shirt",118.0
1999,401,92,118,2,236,Shirt,Flannel,M,blue,73,"A blue coloured, M sized, Flannel Shirt",118.0
2016,406,92,118,3,354,Shirt,Flannel,M,blue,73,"A blue coloured, M sized, Flannel Shirt",118.0
2280,463,92,118,2,236,Shirt,Flannel,M,blue,73,"A blue coloured, M sized, Flannel Shirt",118.0
4298,856,92,118,1,118,Shirt,Flannel,M,blue,73,"A blue coloured, M sized, Flannel Shirt",118.0
246,54,974,97,2,194,Trousers,Slim-Fit,XL,indigo,66,"A indigo coloured, XL sized, Slim-Fit Trousers",97.0
979,201,974,97,3,291,Trousers,Slim-Fit,XL,indigo,66,"A indigo coloured, XL sized, Slim-Fit Trousers",97.0
2191,441,974,97,1,97,Trousers,Slim-Fit,XL,indigo,66,"A indigo coloured, XL sized, Slim-Fit Trousers",97.0
2488,503,974,97,1,97,Trousers,Slim-Fit,XL,indigo,66,"A indigo coloured, XL sized, Slim-Fit Trousers",97.0
247,54,268,95,1,95,Shirt,Polo,L,blue,77,"A blue coloured, L sized, Polo Shirt",95.0
1149,237,268,95,2,190,Shirt,Polo,L,blue,77,"A blue coloured, L sized, Polo Shirt",95.0
1867,376,268,95,3,285,Shirt,Polo,L,blue,77,"A blue coloured, L sized, Polo Shirt",95.0
3378,680,268,95,2,190,Shirt,Polo,L,blue,77,"A blue coloured, L sized, Polo Shirt",95.0
4849,970,268,95,2,190,Shirt,Polo,L,blue,77,"A blue coloured, L sized, Polo Shirt",95.0
248,54,512,102,2,204,Jacket,Windbreaker,M,blue,70,"A blue coloured, M sized, Windbreaker Jacket",102.0
730,155,512,102,1,102,Jacket,Windbreaker,M,blue,70,"A blue coloured, M sized, Windbreaker Jacket",102.0
1106,226,512,102,2,204,Jacket,Windbreaker,M,blue,70,"A blue coloured, M sized, Windbreaker Jacket",102.0
4063,809,512,102,1,102,Jacket,Windbreaker,M,blue,70,"A blue coloured, M sized, Windbreaker Jacket",102.0
249,55,717,119,1,119,Jacket,Trench Coat,M,green,67,"A green coloured, M sized, Trench Coat Jacket",119.0
672,142,717,119,3,357,Jacket,Trench Coat,M,green,67,"A green coloured, M sized, Trench Coat Jacket",119.0
4080,812,717,119,2,238,Jacket,Trench Coat,M,green,67,"A green coloured, M sized, Trench Coat Jacket",119.0
251,56,879,94,3,282,Trousers,Cords,XL,red,80,"A red coloured, XL sized, Cords Trousers",94.0
995,204,879,94,1,94,Trousers,Cords,XL,red,80,"A red coloured, XL sized, Cords Trousers",94.0
2624,526,879,94,2,188,Trousers,Cords,XL,red,80,"A red coloured, XL sized, Cords Trousers",94.0
4025,801,879,94,2,188,Trousers,Cords,XL,red,80,"A red coloured, XL sized, Cords Trousers",94.0
4416,882,879,94,2,188,Trousers,Cords,XL,red,80,"A red coloured, XL sized, Cords Trousers",94.0
252,56,469,118,1,118,Jacket,Puffer,XL,yellow,65,"A yellow coloured, XL sized, Puffer Jacket",118.0
898,185,469,118,2,236,Jacket,Puffer,XL,yellow,65,"A yellow coloured, XL sized, Puffer Jacket",118.0
2436,494,469,118,3,354,Jacket,Puffer,XL,yellow,65,"A yellow coloured, XL sized, Puffer Jacket",118.0
3929,785,469,118,3,354,Jacket,Puffer,XL,yellow,65,"A yellow coloured, XL sized, Puffer Jacket",118.0
4201,838,469,118,1,118,Jacket,Puffer,XL,yellow,65,"A yellow coloured, XL sized, Puffer Jacket",118.0
4623,926,469,118,2,236,Jacket,Puffer,XL,yellow,65,"A yellow coloured, XL sized, Puffer Jacket",118.0
253,56,610,112,3,336,Jacket,Cardigan,XS,green,40,"A green coloured, XS sized, Cardigan Jacket",112.0
692,146,610,112,3,336,Jacket,Cardigan,XS,green,40,"A green coloured, XS sized, Cardigan Jacket",112.0
2756,552,610,112,2,224,Jacket,Cardigan,XS,green,40,"A green coloured, XS sized, Cardigan Jacket",112.0
2824,565,610,112,1,112,Jacket,Cardigan,XS,green,40,"A green coloured, XS sized, Cardigan Jacket",112.0
4001,797,610,112,3,336,Jacket,Cardigan,XS,green,40,"A green coloured, XS sized, Cardigan Jacket",112.0
255,57,1078,93,2,186,Trousers,Joggers,L,indigo,42,"A indigo coloured, L sized, Joggers Trousers",93.0
2111,424,1078,93,2,186,Trousers,Joggers,L,indigo,42,"A indigo coloured, L sized, Joggers Trousers",93.0
2510,506,1078,93,3,279,Trousers,Joggers,L,indigo,42,"A indigo coloured, L sized, Joggers Trousers",93.0
4821,966,1078,93,3,279,Trousers,Joggers,L,indigo,42,"A indigo coloured, L sized, Joggers Trousers",93.0
4827,967,1078,93,3,279,Trousers,Joggers,L,indigo,42,"A indigo coloured, L sized, Joggers Trousers",93.0
256,57,1148,102,3,306,Trousers,Cargo Pants,L,indigo,46,"A indigo coloured, L sized, Cargo Pants Trousers",102.0
1635,334,1148,102,2,204,Trousers,Cargo Pants,L,indigo,46,"A indigo coloured, L sized, Cargo Pants Trousers",102.0
3572,717,1148,102,1,102,Trousers,Cargo Pants,L,indigo,46,"A indigo coloured, L sized, Cargo Pants Trousers",102.0
3928,785,1148,102,2,204,Trousers,Cargo Pants,L,indigo,46,"A indigo coloured, L sized, Cargo Pants Trousers",102.0
4142,825,1148,102,1,102,Trousers,Cargo Pants,L,indigo,46,"A indigo coloured, L sized, Cargo Pants Trousers",102.0
4628,926,1148,102,3,306,Trousers,Cargo Pants,L,indigo,46,"A indigo coloured, L sized, Cargo Pants Trousers",102.0
4823,966,1148,102,3,306,Trousers,Cargo Pants,L,indigo,46,"A indigo coloured, L sized, Cargo Pants Trousers",102.0
258,58,1073,93,3,279,Trousers,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers",93.0
411,94,1073,93,3,279,Trousers,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers",93.0
1350,279,1073,93,1,93,Trousers,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers",93.0
2487,503,1073,93,2,186,Trousers,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers",93.0
2646,530,1073,93,3,279,Trousers,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers",93.0
2872,576,1073,93,1,93,Trousers,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers",93.0
4246,845,1073,93,3,279,Trousers,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers",93.0
4734,950,1073,93,3,279,Trousers,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers",93.0
259,58,883,94,2,188,Trousers,Cords,L,orange,74,"A orange coloured, L sized, Cords Trousers",94.0
410,94,883,94,2,188,Trousers,Cords,L,orange,74,"A orange coloured, L sized, Cords Trousers",94.0
1082,223,883,94,3,282,Trousers,Cords,L,orange,74,"A orange coloured, L sized, Cords Trousers",94.0
1153,238,883,94,2,188,Trousers,Cords,L,orange,74,"A orange coloured, L sized, Cords Trousers",94.0
4429,883,883,94,3,282,Trousers,Cords,L,orange,74,"A orange coloured, L sized, Cords Trousers",94.0
260,59,928,96,1,96,Trousers,Drawstring,L,green,43,"A green coloured, L sized, Drawstring Trousers",96.0
810,169,928,96,2,192,Trousers,Drawstring,L,green,43,"A green coloured, L sized, Drawstring Trousers",96.0
1203,249,928,96,1,96,Trousers,Drawstring,L,green,43,"A green coloured, L sized, Drawstring Trousers",96.0
2669,535,928,96,3,288,Trousers,Drawstring,L,green,43,"A green coloured, L sized, Drawstring Trousers",96.0
2774,555,928,96,1,96,Trousers,Drawstring,L,green,43,"A green coloured, L sized, Drawstring Trousers",96.0
3428,691,928,96,2,192,Trousers,Drawstring,L,green,43,"A green coloured, L sized, Drawstring Trousers",96.0
3542,712,928,96,1,96,Trousers,Drawstring,L,green,43,"A green coloured, L sized, Drawstring Trousers",96.0
262,59,786,91,1,91,Jacket,Pullover,S,green,69,"A green coloured, S sized, Pullover Jacket",91.0
2695,540,786,91,2,182,Jacket,Pullover,S,green,69,"A green coloured, S sized, Pullover Jacket",91.0
4399,879,786,91,1,91,Jacket,Pullover,S,green,69,"A green coloured, S sized, Pullover Jacket",91.0
263,60,1054,93,2,186,Trousers,Joggers,XL,red,58,"A red coloured, XL sized, Joggers Trousers",93.0
873,180,1054,93,1,93,Trousers,Joggers,XL,red,58,"A red coloured, XL sized, Joggers Trousers",93.0
2549,513,1054,93,1,93,Trousers,Joggers,XL,red,58,"A red coloured, XL sized, Joggers Trousers",93.0
